url	passage	tokenid	token	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.1	122a.1.26	Atridarum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.1	122a.1.27	genere	ls.n19477:genus1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.1	122a.1.28	neminem	ls.n30714:nemo
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.1	122a.1.29	superesse	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.1	122a.1.29_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.1	122a.1.30	regnum	ls.n40912:regnum
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.1	122a.1.31	Mycenis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.1	122a.1.32	obtinere	ls.n31972:obtineo
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.1	122a.1.33	coepit	ls.n8883:coepio
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.1	122a.1.33_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.0	at	ls.n4220:at
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.1	Electra	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.2	de	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.2	de	ls.n12361:de2
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.3	fratris	ls.n18705:frater
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.4	nece	ls.n30872:nex
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.5	Delphos	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.6	sciscitatum	ls.n42998:sciscitor
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.7	est	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.8	profecta	ls.n38619:proficisco
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.8	profecta	ls.n38618:proficio
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.8_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.9	quo	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.9	quo	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.10	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.11	uenisset	ls.n50442:venio
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.11_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.12	eodem	ls.n21343:idem
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.13	die	ls.n13847:dies
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.14	Iphigenia	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.15	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.16	Oreste	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.17	uenit	ls.n50442:venio
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.18	eo	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.18	eo	ls.n15868:eo1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.18_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.19	idem	ls.n21343:idem
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.20	nuntius	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.21	qui	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.21	qui	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.22	de	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.22	de	ls.n12361:de2
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.23	Oreste	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.24	dixerat	ls.n13804:dico2
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.24_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.25	dixit	ls.n13804:dico2
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.26	Iphigeniam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.27	fratris	ls.n18705:frater
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.28	interfectricem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.29	esse	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.2	122a.2.29_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.0	Electra	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.1	ubi	ls.n49615:ubi
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.2	audiuit	ls.n4453:audio
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.3	id	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.3_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.4	truncum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.5	ardentem	ls.n3492:ardeo
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.6	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.7	ara	ls.n3310:ara
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.7	ara	ls.n3715:aro
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.8	sustulit	ls.n48489:tollo
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.10	inscia	ls.n23747:inscius
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.11	sorori	ls.n44798:soror
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.12	Iphigeniae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.13	oculos	ls.n32239:oculus
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.14	eruere	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.14_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.15	nisi	ls.n31008:nisi
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.15	nisi	ls.n31035:nitor1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.16	Orestes	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.17	interuenisset	ls.n39941:quaero
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.17_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.18	cognitione	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.19	itaque	ls.n25104:itaque
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.20	facta	ls.n17516:facio
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.20_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.21	Mycenas	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.22	uenerunt	ls.n50442:venio
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.23	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.24	Aleten	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.25	Aegisthi	ls.n1181:Aegisthus
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.26	filium	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.27	Orestes	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.28	interfecit	ls.n24257:interficio
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.29	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.30	Erigonam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.31	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.32	Clytaemnestra	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.33	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.34	Aegistho	ls.n1181:Aegisthus
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.35	natam	ls.n30423:nascor
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.36	uoluit	ls.n51298:volo1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.37	interficere	ls.n24257:interficio
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.37_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.38	sed	ls.n43291:sed1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.39	Diana	ls.n13731:Diana
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.40	eam	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.40	eam	ls.n15868:eo1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.41	rapuit	ls.n40405:rapio
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.42	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.43	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.44	terram	ls.n47897:terra
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.45	Atticam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.46	sacerdotem	ls.n42158:sacerdos1
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.47	fecit	ls.ficio
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.47	fecit	ls.n17516:facio
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.3	122a.3.47_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.0	Orestes	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.1	autem	ls.n4633:autem
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.2	Neoptolemo	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.3	interfecto	ls.n24257:interficio
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.4	Hermionen	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.5	Menelai	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.6	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.7	Helenae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.8	filiam	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.9	adductam	ls.n743:adduco
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.10	coniugem	ls.n10361:conjunx
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.11	duxit	ls.n14847:duco
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.11_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.12	Pylades	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.13	autem	ls.n4633:autem
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.14	Electram	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.15	Agamemnonis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.16	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.17	Clytaemnestrae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.18	filiam	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.19	duxit	ls.n14847:duco
https://lingualatina.github.io/texts/browsable/hyginus/122a/	122a.4	122a.4.19_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.title	123a.title.0	NEOPTOLEMUS	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.title	123a.title.0_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.0	Neoptolemus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.1	Achillis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.2	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.3	Deidamiae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.4	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.5	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.6	Andromacha	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.7	Eetionis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.8	filia	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.9	captiua	ls.n6708:captivus
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.10	procreauit	ls.n38498:procreo
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.11	Amphialum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.11_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.12	sed	ls.n43291:sed1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.13	postquam	ls.n37241:postquam
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.14	audiuit	ls.n4453:audio
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.15	Hermionen	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.16	sponsam	ls.n45100:spondeo
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.17	suam	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.18	Oresti	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.19	esse	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.20	datam	ls.n14599:do1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.21	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.22	coniugium	ls.n10349:conjugium
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.22_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.23	Lacedaemonem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.24	uenit	ls.n50442:venio
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.25	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.26	a	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.27	Menelao	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.28	sponsam	ls.n45100:spondeo
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.29	suam	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.30	petit	ls.n35822:peto
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.1	123a.1.30_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.0	cui	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.0	cui	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.1	ille	ls.n21494:ille
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.2	fidem	ls.n18127:fides1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.3	suam	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.4	infirmare	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.5	noluit	ls.n31124:nolo
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.5_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.7	ab	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.8	Oreste	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.9	adduxit	ls.n743:adduco
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.10	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.11	Neoptolemo	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.12	dedit	ls.n14599:do1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.12	dedit	ls.n12628:dedo
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.12_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.13	Orestes	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.14	iniuria	ls.n23517:injuria
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.15	accepta	ls.n363:accipio
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.16	Neoptolemum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.17	Delphis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.18	sacrificantem	ls.n42192:sacrifico
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.19	occidit	ls.n32088:occido1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.20	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.21	Hermionen	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.22	recuperauit	ls.n40575:recipero
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.22_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.23	cuius	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.23	cuius	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.24	ossa	ls.n33094:os2
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.25	per	ls.n34595:per1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.26	fines	ls.n18202:finis
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.27	Ambraciae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.28	sparsa	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.29	sunt	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.29_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.30	quae	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.30	quae	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.31	est	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.32	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.33	Epiri	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.34	regionibus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.2	123a.2.34_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.title	124a.title.0	REGES	ls.n41625:rex1
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.title	124a.title.1_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.0	Phoroneus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.1	Inachi	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.2	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.2_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.3	Argus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.4	Iouis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.5	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.5_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.6	Peranthus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.7	Argi	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.8	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.8_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.9	Triops	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.10	Peranthi	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.11	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.11_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.12	Pelasgus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.13	Agenoris	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.14	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.14_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.15	Danaus	ls.n12314:Danaus
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.16	Beli	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.17	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.17_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.18	Tantalus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.19	Iouis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.20	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.20_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.21	Pelops	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.22	Tantali	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.23	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.23_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.24	Atreus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.25	Pelopis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.26	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.26_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.27	Thyestes	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.28	Pelopis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.28_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.29	Agamemnon	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.30	Atrei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.30_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.31	Aegisthus	ls.n1181:Aegisthus
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.32	Thyestis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.32_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.33	Orestes	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.34	Agamemnonis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.34_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.35	Aletes	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.36	Aegisthi	ls.n1181:Aegisthus
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.36_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.37	Tisamenus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.38	Orestis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.38_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.39	Temenus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/124a/	124a.1	124a.1.40	Aristomachi	ls.null
